v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320,v321,v322,v323,v324,v325,v326,v327,v328,v329,v330,v331,v332,v333,v334,v335,v336,v337,v338,v339,v340,v341,v342,v343,v344,v345,v346,v347,v348,v349,v350,v351,v352,v353,v354,v355,v356,v357,v358,v359,v360,v361,v362,v363,v364,v365,v366,v367,v368,v369,v370,v371,v372,v373,v374,v375,v376,v377,v378,v379,v380,v381,v382,v383,v384
-0.204125954,0.114513932,0.217085286,-0.067009803,0.125037013,-0.133316837,-0.262592842,-0.044359499,0.011345274,-0.185244382,-0.161892065,-0.173375692,-0.059103695,0.094878022,-0.012981888,0.034838183,-0.378317252,-0.010739673,0.240394216,-0.15095714,-0.113371599,0.172299577,-0.119607327,0.232397826,-0.017787113,0.066377261,0.049479039,0.110278834,0.006990426,-0.149904655,-0.123053634,0.232758127,-0.440508569,-0.000996317,0.054344896,0.184790088,0.241715437,0.032381498,-0.028178552,0.124267327,0.098623853,-0.045825841,0.355640359,0.017667252,0.009640256,0.162101013,0.151379152,0.114884735,-0.175245958,-0.05330801,0.087300075,-0.223846515,-0.079330403,-0.300636505,-0.06417813,0.26684507,-0.010422989,-0.156340688,0.032026549,-0.281991304,0.297894208,-0.071622184,0.036223465,-0.004737498,0.472409606,-0.075638086,-0.045568075,0.099098468,-0.020819937,0.352491207,-0.111988493,0.100181591,0.005907453,-0.286613732,0.219564206,-0.219173332,-0.047776735,0.096293662,-0.042254979,-0.114270433,-0.160848131,0.207705013,-0.015679561,-0.135897242,-0.081228363,-0.081324196,-0.118942219,0.113112603,-0.035820621,-0.051626098,0.288183689,-0.180052226,0.046807126,0.153794618,0.005061781,0.370010585,-0.049525276,0.105225173,0.519581051,-0.119108351,0.076145575,0.167616096,-0.0787909,-0.014645421,0.043212535,-0.039671094,-0.07908581,-0.021537419,0.214857449,0.046085614,-0.107523841,0.109967757,-0.191691647,-0.071605034,-0.133029896,-0.421823879,0.056723855,-0.044498381,-0.253541126,-0.176439816,-0.245058123,-0.22325813,0.281751305,0.257254631,0.048359786,0.049157831,-0.013263704,-0.02818086,0.388032364,0.015148899,-0.093470844,0.094544011,0.104990574,-0.066058915,-0.025323838,-0.154447676,-0.06216956,0.024652062,-0.317065467,0.279252241,0.027636866,0.014385778,-0.14209918,0.019956148,-0.074112384,0.029005684,0.052741527,-0.033307119,9.77E-05,-0.075345429,0.132176095,-0.187227499,-0.024120212,-0.000199219,0.022451752,0.131827603,-0.378719192,-0.147109088,0.104727087,0.065232437,-0.12717193,0.106981009,0.05075236,0.043787377,0.190305209,-0.173275549,-0.15800168,-0.088492451,0.424216539,-0.136174071,0.011764516,-0.061659607,0.358884303,-0.106682525,0.274363877,0.17185709,0.054890702,-0.048256397,-0.026002443,-0.008871068,0.089421369,-0.297051573,-0.104164877,-0.016410825,-0.074400924,-0.090583926,-0.065513961,-0.018484301,-0.053263681,-0.044794791,0.128002413,-0.024475066,0.17332492,0.151976976,0.049516385,0.009282,0.15175301,0.240304198,0.031598062,-0.069767621,-0.058350611,0.080048763,-0.155102589,-0.025073365,-0.023967407,-0.044123558,0.422894958,0.249852344,-0.263473569,-0.010370245,-0.114675772,-0.176116269,-0.297066585,0.099183039,0.090882276,0.079049069,-0.005463707,-0.110440064,-0.292018533,-0.130246738,0.180586713,-0.244771866,0.048737901,-0.146811498,-0.085102338,-0.190840671,-0.091818612,-0.009878027,-0.065085171,-0.093820315,0.142091599,-0.010473767,-0.103945093,-0.059752361,0.03259272,-0.210521492,0.275608194,-0.090561824,-0.319171795,-0.130578163,-0.183052161,-0.084649959,-0.031803188,-0.044688166,0.043601804,-0.354728232,-0.003652538,-0.045038973,-0.071340948,0.027680748,-0.152023864,-0.297820598,-0.08763195,0.029203467,-0.135209828,0.224959068,0.092653921,-0.200613123,-0.226286301,0.282725758,-0.018140084,-0.032998583,-0.109223573,-0.124570539,0.153151554,0.277323537,0.113312903,-0.114874478,0.162006664,0.249808974,-0.062177733,0.292765465,-0.228289353,0.168953879,0.159297223,0.187310122,0.11943197,-0.288662559,0.111040403,0.15882418,-0.321824317,0.030201677,0.111684379,-0.046759655,-0.04544129,0.02014318,0.087524953,0.007042789,0.344442046,-0.018921692,0.042120834,-0.090213407,-0.164322539,0.286771604,0.15894605,-0.111848116,-0.142897295,-0.257449547,0.267075604,6.61E-05,-0.014870849,0.059514559,-0.102412635,0.058439149,-0.126828542,-0.075995165,-0.043785627,0.304946529,0.266363014,-0.011660354,-0.052724464,-0.143779443,0.184299997,0.178260572,-0.019180108,-0.083084466,-0.134223377,0.080992651,-0.02836124,-0.029164548,0.34504984,-0.052825631,-0.001937477,-0.031218555,-0.212349041,0.064392081,0.112158119,0.173319871,-0.036545383,-0.053580384,-0.104410077,0.050943652,-0.046017013,-0.016942636,0.268589399,0.273599339,0.101752004,0.21195921,-0.151929208,0.147136444,0.024914765,0.161285895,0.275240819,-0.148647938,0.294225275,0.150738268,-0.061066122,0.290921445,-0.173228125,-0.148534792,0.035452217,-0.169360163,-0.019077088,-0.059823318,0.312649388,-0.177430729,-0.417430949,-0.020008164,-0.058682339,0.014965886,-0.255277435,0.245093146,0.081401273,0.068663851,-0.034950242,0.352134933,-0.305798808,0.230688649,-0.054421861,0.002634402,-0.114491941,0.092746937,0.007724716,-0.051179291,-0.058674693,0.024980218,0.018781153,0.021898218,-0.006898857,0.056553048,0.010244214,0.21278291,0.000906286,-0.186932953
-0.09652717,0.028554393,0.207059155,-0.054516948,0.089818479,-0.069918684,-0.264665512,-0.057216634,0.097525361,-0.10216227,-0.070901368,-0.072637677,0.112302795,0.004965248,0.055247898,-0.029100815,-0.415323534,-0.093571268,0.117367316,-0.12825072,0.028515937,0.07543888,-0.195436589,0.204976124,-0.050531638,0.034283582,-0.027153932,0.066633438,-0.145657952,-0.155367392,-0.13318455,0.25151783,-0.281078144,-0.09076489,0.194068979,0.098633999,0.171261739,0.007647294,-0.13539151,0.025655636,0.132655798,-0.065225778,0.368354971,0.036489564,0.05781665,0.171925319,0.150913315,0.009748879,-0.138232312,-0.044840908,0.013293158,-0.254164616,-0.066660596,-0.115286528,-0.125636462,0.239965716,0.077437843,-0.038727216,0.015205526,-0.177465774,0.429840064,-0.039544825,-0.133536483,0.091002148,0.413610195,-0.030267921,0.012137518,-0.010538651,-0.093001194,0.359199828,-0.165141146,0.012324108,-0.097139166,-0.270930327,0.297153643,-0.267359228,-0.068257718,0.075982847,0.021279561,-0.017517289,-0.035441856,0.21691754,-0.014384145,-0.048799406,-0.138067069,-0.119046917,-0.000422681,0.033907528,0.023829162,-0.126381425,0.199037608,-0.228363299,-0.000444232,0.121540286,-0.087721483,0.214324765,-0.048884816,0.046954572,0.529190947,-0.106498027,0.071553695,0.138202151,-0.022884563,0.036108043,-0.023777725,-0.098298157,0.008215283,0.05405102,0.157547516,0.127845789,-0.232680168,0.014918301,-0.123155228,-0.125905622,-0.122084425,-0.270174633,0.129869143,0.098837106,-0.212183159,-0.111898264,-0.171193881,-0.18729586,0.216644724,0.178846986,0.046897447,-0.062885162,-0.057056809,0.067414469,0.36454546,-0.055007882,0.005822602,0.042932119,0.020856216,-0.009882648,0.025192806,-0.200380324,0.030458327,0.016949645,-0.328323167,0.41336775,0.075152134,0.165160756,-0.081072914,-0.014787544,0.054894849,0.041602048,-0.006868699,-0.07063424,0.109904173,-0.024820329,0.136989263,-0.242055809,0.016887918,-0.003905601,-0.115127607,0.070925128,-0.305678787,-0.059862034,0.077967476,0.073848377,-0.116568913,0.111380145,0.056743352,0.104060308,0.2013294,-0.115265505,-0.229830954,-0.094701352,0.400082752,-0.081028697,-0.019292231,0.027736477,0.386372334,0.019818098,0.150433377,0.036862273,0.070101012,0.04327569,-0.012895228,-0.028097828,0.038700541,-0.253560318,0.072819835,-0.027786305,-0.094922469,-0.076524068,0.005115821,-0.091553848,0.039622703,-0.108755902,0.122314469,-0.103779146,0.207909557,0.168796269,-0.044157862,0.074200939,0.090128063,0.111376052,0.038080332,-0.082502361,-0.099872545,0.163945133,0.027837923,-0.05932627,-0.072605786,-0.073781423,0.368945691,0.096735061,-0.290253783,0.009018496,-0.125686184,-0.145212909,-0.298384332,0.072465213,0.099238234,0.181183199,-0.082698347,-0.130956035,-0.405961861,-0.120199301,0.159502271,-0.152564877,-0.048918955,-0.213007931,-0.169207322,-0.264891719,-0.164089776,0.042742721,-0.112262867,-0.090237621,0.229706753,0.204785632,-0.077985158,0.034927092,-0.039128545,-0.315098798,0.245350838,-0.009027581,-0.203534053,-0.016327255,0.013640295,-0.018986713,-0.128470676,0.028799569,0.007008545,-0.324112919,-0.117299822,-0.040795772,-0.061617161,0.085647012,-0.045780181,-0.321882723,-0.226776551,0.086789253,-0.155491945,0.286229121,0.076641375,-0.140237313,-0.295547383,0.28133352,-0.1351172,-0.069056224,-0.208819511,-0.245597898,0.136920493,0.241366779,0.089503095,-0.098292229,0.165457237,0.134070732,-0.07483578,0.095945999,-0.268993501,0.097447063,0.155359864,0.133922403,0.080073592,-0.230768467,0.115520428,0.119971078,-0.35885728,0.036584568,0.164741072,-0.089225419,-0.059169728,-0.016624069,0.038362605,-0.019915319,0.354575984,0.032212869,0.077929585,-0.077742231,-0.051876518,0.198812934,0.254999447,-0.053327959,-0.120135004,-0.157725619,0.347073971,-0.008595814,0.072191226,0.129481142,-0.28342532,-0.017733562,-0.13912799,-0.085422396,0.04424222,0.306599573,0.210441649,0.039383495,-0.074951341,-0.273572734,0.177055526,0.160449818,0.023195083,-0.016910079,-0.074653662,-0.081016735,-0.012251013,-0.034195936,0.42384145,-0.010214863,0.07870451,0.050767402,-0.312503525,0.083304119,0.121614142,0.019918542,-0.014810449,-0.021439727,-0.081795299,0.056575747,0.047398625,-0.045052608,0.147698814,0.376647457,0.065910506,0.203390627,-0.178549628,0.080059782,0.004435238,0.268049713,0.341309626,-0.079887726,0.296247875,0.250856311,0.003517567,0.161215307,-0.158609878,-0.149393076,-0.017495066,-0.151616074,-0.002387423,-0.05492846,0.156836556,-0.092576351,-0.336709644,-0.035759286,0.01012686,-0.058552038,-0.202897457,0.144225454,0.102901126,0.148136943,0.041911629,0.278515982,-0.258156504,0.196608316,-0.093393754,0.036947978,-0.076784663,0.176611967,-0.073901039,-0.010703159,0.028265154,-0.110065504,0.061472227,0.05407495,-0.134093575,0.13439193,-0.041812821,0.160231835,-0.0846792,-0.133195743
-0.150921143,0.087820308,0.046687869,0.001235895,0.044334106,-0.279982411,-0.205240611,-0.081221829,0.029599074,-0.160144965,-0.041394188,0.065900133,0.035816985,0.08736135,0.057346436,-0.014903364,-0.515751437,-0.220139389,-0.016226709,0.005328925,-0.092238938,0.097435839,-0.107226769,0.216255746,0.092650978,0.077421236,0.061241564,-0.042457342,-0.006053476,-0.158221246,-0.117231572,0.193688408,-0.273724258,-0.063858966,0.127199411,0.110965177,0.146655397,0.114941735,0.138564453,-0.002595603,0.143214961,0.099139493,0.374282005,0.062522708,-0.082133115,0.14616148,0.176408154,0.086531935,-0.142602432,-0.12335609,-0.015379748,-0.035012687,-0.13361056,-0.410162562,-0.081447146,0.336667552,0.013628116,0.020929075,0.064643636,-0.222515471,0.154193933,-0.088098829,0.027098489,-0.005418713,0.468107072,-0.095276339,-0.029925996,0.073067351,-0.008669722,0.419266688,0.141052018,0.024777155,-0.127640263,-0.174486417,0.254737965,-0.287520372,-0.022922539,0.052868043,-0.049852731,-0.050410902,-0.201223011,0.164428447,-0.082850985,0.003608406,-0.090812114,-0.224590692,-0.021820471,-0.013044894,0.208406874,-0.131140981,0.157970172,-0.289663436,0.120946415,0.212923786,-0.002676181,0.196229632,-0.090124373,0.326650879,0.378499801,-0.141160903,0.205900024,0.09096288,-0.145316908,-0.10329417,-0.046119756,-0.014351772,-0.086745268,-0.021341755,0.210535328,0.16465942,-0.129161993,0.139651579,-0.072796899,-0.069884515,-0.212035712,-0.33375686,0.083531938,-0.0870182,-0.423103065,-0.134443263,-0.226092735,-0.157832183,0.084701583,0.260451771,-0.156311348,0.065439654,0.010680184,0.003776414,0.249340517,-0.101583467,-0.044524799,0.075823002,-0.065543795,0.033129167,0.050987356,-0.220646858,0.020687383,-0.047045205,-0.329743037,0.375361067,0.108461535,0.116058385,-0.061312679,-0.146008796,-0.071966652,0.020228161,0.065450757,-0.069738989,0.048530978,0.065036637,0.096547573,-0.291071466,-0.121408663,0.125771482,-0.172745123,0.12766082,-0.277405653,-0.058301435,0.015220383,0.08856684,-0.065635881,0.091224906,0.192465971,0.146215527,0.26547153,-0.282365371,-0.323183318,-0.174263728,0.447413274,-0.056397443,-0.113714442,-0.014267033,0.245786145,-0.094272124,0.109584037,0.173415346,-0.051296809,0.07723166,-0.022590028,0.067055194,0.043829373,-0.288310902,0.068641023,0.005574909,0.009609441,0.068739262,0.044962708,0.017688371,-0.036135493,-0.057809414,0.236639933,0.107250866,0.163264145,0.176363655,-0.128438021,0.173922605,-0.052189918,0.087677952,0.123663488,-0.107612882,-0.182614433,0.063967216,0.093075793,-0.075838431,-0.069809062,-0.138386527,0.318889696,-0.005345491,-0.257312454,0.176700768,-0.093677199,-0.263995877,-0.18356794,0.12004602,0.05308577,0.010525259,0.007174741,-0.129278978,-0.240703303,-0.169304246,0.178189185,-0.160646903,-0.093390841,-0.15643413,-0.211998893,-0.284708652,-0.083806191,0.035451904,0.082914208,-0.111746928,0.017787989,0.29837215,-0.067610912,0.009413015,-1.30E-05,-0.16416425,0.325730486,-0.05030653,-0.2174216,-0.08872422,0.083155355,-0.057259807,-0.091245975,0.060308407,0.010677463,-0.315775869,-0.049050218,-0.133308977,-0.118110087,0.059487025,-0.085559662,-0.269599737,-0.21624467,0.137461204,-0.092545237,0.339928764,0.151458886,-0.03132417,-0.257299209,0.286314378,-0.005704075,0.037470188,-0.183611698,-0.343055421,-0.151738665,0.108676912,0.073489636,0.047636817,0.138376059,0.254879161,-0.019866942,0.300880476,-0.247635977,0.024887816,0.212336868,0.220084896,0.15917004,-0.323492445,0.045706907,0.086782512,-0.335035547,-0.069978525,0.27515416,-0.013265481,-0.124946413,0.036120019,0.023135399,-0.022409305,0.260969895,0.002752559,-0.008025587,0.084218564,-0.174805126,0.191691176,0.240264351,-0.090612586,-0.09779991,0.018999255,0.330487867,0.12022524,-0.073348581,0.041726166,-0.267535539,0.032429829,-0.100277071,-0.086103109,-0.056993062,0.220067189,0.189290077,0.112208871,-0.144225305,-0.315791541,0.079038111,0.41993973,0.079907536,-0.164679786,0.103512258,0.123991479,-0.038577658,-0.041899899,0.351329962,0.208964831,-0.082121046,0.045012866,-0.277206736,0.086310533,0.087689832,0.187408108,-0.07090733,0.195883687,-0.317460767,0.048318162,0.019607768,0.152799448,0.099827153,0.213612032,0.108785138,0.036335178,-0.167214436,0.175972932,0.163329395,0.349356716,0.363581943,-0.136613723,0.223192115,0.159903578,-0.119361637,0.118058101,-0.174260549,-0.087145193,-0.114721146,-0.121907605,-0.016929091,-0.027087864,0.106972805,-0.095862966,-0.427875643,0.048785041,0.124130798,-0.160342628,-0.200850425,0.395037523,0.027382018,0.133794346,0.053928602,0.359585872,-0.491928338,0.16062248,-0.15188346,0.064858429,-0.057905158,0.14354889,-0.068316838,-0.19086705,0.230708839,-0.108122275,-0.078594798,-0.010525384,-0.079383371,0.012993493,0.048696235,0.099397053,-0.095388097,-0.145426477
-0.107763749,0.09368921,-0.036232942,-0.011567454,-0.063842683,-0.163820993,-0.39060431,-0.054054032,-0.001567035,-0.082656712,-0.084408584,0.096042637,0.013606582,0.087006009,0.096502661,0.099272414,-0.377849168,-0.171892311,-0.012115228,-0.077464015,-0.054880779,0.083924232,-0.03492359,0.241210493,0.032671041,0.019072151,0.082403886,-0.012894804,0.047414931,-0.081522547,-0.166095128,0.22636939,-0.156274616,-0.041069926,0.029605237,0.084426919,0.141818467,0.107518267,0.109798008,0.040657654,0.130815865,0.122217606,0.394730327,-0.020258558,-0.187666546,0.198865947,0.191684237,0.218743594,-0.153386357,-0.024767856,0.133585047,-0.005013914,-0.120163895,-0.400869838,-0.115307815,0.249830161,0.052916169,-0.024485175,-0.050869601,-0.231536436,0.189044308,-0.060948997,0.055903206,0.021884543,0.442323871,-0.153371231,-0.037213098,0.063592648,-0.101738042,0.456016211,0.132044708,-0.003067273,-0.16585026,-0.136432106,0.190843445,-0.222147182,0.04543415,0.016542224,-0.101939631,-0.156501362,-0.058189856,0.282119401,0.005146765,-0.11807359,-0.003954331,-0.321105604,-0.05674814,-0.054160576,0.121569986,-0.123415876,0.281460096,-0.236058855,0.199432181,0.194974073,0.097211657,0.257285254,-0.131047151,0.220963272,0.369284157,-0.143779465,0.184068287,-0.00056613,-0.085978121,-0.095544477,-0.008883283,-0.08073632,-0.272802508,-0.019345583,0.184349713,0.274277393,-0.08374295,0.08344596,-0.123322223,-0.010577118,-0.128533403,-0.421095914,0.130287199,-0.036625845,-0.308746369,-0.11557986,-0.254242737,-0.164283624,0.069743665,0.183866867,-0.101812217,0.121730311,0.077770926,0.029493122,0.346462763,-0.131431821,-0.019493589,0.059476822,-0.112861998,0.095305954,0.014736235,-0.178831347,0.035963892,-0.069113176,-0.203632702,0.446961795,0.173026612,0.103468006,-0.062175612,-0.008261774,-0.139103969,0.062003236,0.09266554,-0.07557036,-0.003114976,0.061003787,0.129882866,-0.208239288,-0.075158753,-0.007073003,-0.116026029,0.082844163,-0.371565198,-0.097917695,0.126178988,0.106996653,-0.092505387,0.007750035,0.297890227,-0.023648176,0.264950505,-0.301139878,-0.233226718,-0.150831457,0.431231477,-0.028311657,-0.066598816,0.044509053,0.350497114,-0.041036606,0.102272192,0.217718639,-0.135107619,0.087139473,-0.02809443,0.061528164,0.062382695,-0.240017423,-0.045568886,0.035908323,-0.068672517,0.094796709,0.19722966,-0.014373996,-0.036494347,0.075287008,0.338266685,0.048599407,0.071806085,0.06690518,-0.143396233,0.121920966,-0.111230634,0.133630861,0.146964486,-0.151646896,-0.237165356,0.00686448,0.084526932,-0.057856281,0.163874429,-0.060416153,0.231851382,0.012240604,-0.291520659,0.11058054,-0.060879901,-0.156703925,-0.165013744,0.146249242,-0.01994333,0.014592232,0.04844281,-0.19324073,-0.16706168,-0.147025449,-0.003066063,-0.158989927,-0.099541091,-0.093282364,-0.252542679,-0.193291999,-0.067715713,0.102458856,0.095406452,-0.127808509,-0.049640578,0.327227556,-0.123126644,-0.053429486,0.144338377,-0.069691814,0.416102873,-0.132605455,-0.131422741,-0.124065792,0.11232425,-0.005997559,-0.053354746,0.08339346,0.046534516,-0.379487108,-0.029051867,-0.200348179,-0.178611729,-0.027177831,-0.367693284,-0.311357379,-0.224723821,0.010932292,-0.057422775,0.368436967,0.08144432,0.014418992,-0.165530773,0.197921579,0.031930123,-0.08067165,-0.184970932,-0.222090548,-0.057440396,0.132026674,0.065403218,-0.001173164,0.201612196,0.243848891,-0.116953371,0.250868463,-0.195504076,0.005544431,0.155751094,0.27668398,0.091084112,-0.215057526,0.079206567,-0.173081742,-0.289577372,-0.12974454,0.215166576,-0.054579501,-0.158888225,0.068980144,0.036541411,0.094139556,0.284641801,-0.04374573,0.001378918,-0.025758359,-0.192713016,0.163214548,0.194063363,-0.144947891,-0.150904965,0.010556366,0.23086198,0.063097872,0.10225397,-0.012413213,-0.297201625,0.090053195,-0.15450378,-0.163171144,0.016329124,0.168641377,0.219262883,0.122304987,-0.199968734,-0.323981594,0.078315805,0.385067249,0.040616342,-0.140171908,0.078749351,0.059628123,0.07079275,0.058517084,0.289297785,0.198888231,-0.046929727,0.040098898,-0.345952527,-0.045477226,-0.001302426,0.131002082,-0.016609588,0.169512255,-0.297254137,0.117377982,0.014337356,0.01982377,0.107322647,0.248621338,0.114123035,0.047717614,-0.153817918,0.321931636,0.132657171,0.363950795,0.312082868,-0.261977083,0.195058547,0.163449561,-0.09408272,0.06815453,-0.178633966,-0.170922345,-0.174125773,-0.097462506,-0.027407556,-0.205945241,0.056012428,-0.178453973,-0.424900274,0.024860336,0.028122218,-0.294346929,-0.148321612,0.364175279,0.071804301,0.112074461,0.213188892,0.281727839,-0.316307673,0.194766718,-0.147360147,-0.000781409,-0.066008008,0.180480189,-0.02704189,-0.188958956,0.094743235,-0.082301495,-0.095606676,-0.124785932,-0.03006193,-0.045305287,0.161786069,0.009594876,-0.123129467,-0.136023605
-0.120625963,0.184751847,0.153186152,-0.086015854,0.148308477,-0.187947739,-0.324219629,-0.022035076,0.117812075,-0.094097387,-0.087907906,-0.142847767,-0.08352385,0.128667284,-0.023725532,0.023577738,-0.376770182,0.024334104,0.0828302,-0.12932994,-0.11952865,0.159472105,0.00112151,0.194890244,-0.113972883,-0.024705686,0.045201669,-0.001597474,0.010156932,-0.236110335,-0.104126043,0.23243072,-0.362104224,-0.001619126,-0.077108871,0.186838757,0.128982229,-0.000918189,0.059992964,0.092243154,0.153282498,0.016164889,0.358315686,0.077828348,-0.05793359,0.146611505,0.11860845,0.142695998,-0.180449074,-0.084648304,0.029457576,-0.16248144,-0.058351168,-0.343102913,-0.092799088,0.317459195,0.110761415,-0.193442894,0.069926422,-0.382575157,0.326708094,-0.150985568,0.014901994,-0.018310047,0.515743914,-0.052567108,-0.018638218,0.181989173,-0.126057248,0.380610514,-0.090792656,0.078375481,-0.092199208,-0.177110269,0.262303565,-0.298672846,-0.039071038,0.089307963,0.055349633,-0.054167069,0.054298669,0.147573674,-0.072657003,-0.165312814,-0.000160655,-0.119780716,-0.105693971,0.031856532,-0.101719648,-0.113250332,0.220050673,-0.266310652,0.158144992,0.21992985,-0.096867444,0.375813939,-0.099942495,0.036945746,0.557767713,-0.084254567,0.092167155,0.15227429,-0.120915084,-0.000867217,-0.030403728,-0.201273725,-0.157989035,-0.042542326,0.179507045,0.150964182,-0.080734424,0.082214318,-0.260204427,-0.070971186,-0.168849775,-0.322309557,0.180575129,-0.061288193,-0.158537499,-0.327186636,-0.21623225,-0.233072254,0.231317285,0.23923549,0.025005741,0.048267954,-0.008896026,0.021863739,0.328329005,0.08204474,0.03069206,0.150852805,0.001514944,-0.053149038,-0.047659658,-0.144256008,-0.00742196,-0.043180515,-0.331441864,0.387298743,0.109317931,0.066597128,-0.047649683,-0.06749024,0.019952169,0.093619204,0.113028918,-0.060804142,0.124786245,-0.003082276,0.132878033,-0.192848088,0.080206674,0.020781358,0.127098695,0.12625241,-0.247634076,-0.14444696,0.004121231,0.070582269,-0.199571663,0.153995761,0.183724993,0.132386391,0.14291624,-0.140845057,-0.144132747,-0.172054511,0.24052595,-0.088182767,-0.017422673,-0.061713471,0.323863706,0.057659748,0.277989787,0.167968033,-0.015197496,-0.029275359,-0.060666151,-0.010398004,0.07681599,-0.234495787,0.000794095,-0.037969474,-0.062892509,-0.144357726,0.012649169,0.003497368,-0.054545322,-0.063942659,0.128575974,0.029484617,0.193017469,0.081183649,-0.034273601,0.026566324,0.061421001,0.169942999,0.04973424,-0.010914255,-0.085992052,0.054197187,-0.038683309,-0.050005001,-0.041998809,-0.006966542,0.313997042,0.21184243,-0.321037189,0.043467762,-0.121960444,-0.163345517,-0.319840634,0.101924017,0.035109806,0.204643835,-0.072822374,-0.0589974,-0.247932291,-0.157949968,0.149989226,-0.144657959,0.013715056,-0.194944865,-0.129711773,-0.179939195,-0.149781476,0.12784936,0.037059753,-0.090852893,0.057959545,0.140326873,-0.237975448,-0.027209805,-0.079039593,-0.188021278,0.361989246,-0.038566372,-0.26601744,-0.185826273,-0.155993965,-0.063723386,-0.13648008,0.067031562,-0.051489119,-0.33897578,-0.128063379,-0.156991258,-0.118780979,0.119775915,-0.047612502,-0.333159742,-0.036235961,0.072365654,-0.214193356,0.20800516,-0.030495377,-0.188833053,-0.253284776,0.345644296,0.001683482,-0.079353138,-0.106486292,-0.130128404,0.076927882,0.230516758,0.050987137,-0.09872644,0.188536854,0.166615827,-0.157146429,0.229746107,-0.277146683,0.102290952,0.305684047,0.191935129,0.108923071,-0.381623341,0.077102081,0.164649147,-0.259507293,0.044330173,0.229299773,0.027037723,-0.005661452,0.044169971,0.085106078,0.225346893,0.150995016,-0.140206611,0.048343883,-0.027244734,-0.187286663,0.326409721,0.12274062,-0.096029421,-0.242869601,-0.147822116,0.362506524,0.028386925,0.134812487,-0.047698684,-0.223968795,0.089866527,-0.116438084,-0.135479617,0.082244327,0.186971949,0.259666565,0.010368055,-0.045993056,-0.264666952,0.140265331,0.216366623,-0.107423186,-0.121553184,-0.207147291,0.053310889,-0.049509043,-0.067210781,0.304805145,-0.049966351,0.089645201,0.030402819,-0.283322183,0.17816998,0.137926941,0.188518149,-0.184343206,0.068791113,-0.103574567,0.07997515,-0.020717477,0.025334269,0.247412095,0.311186147,0.226921149,0.245581365,-0.204926305,0.25880003,0.104248935,0.245983625,0.257987958,-0.253899579,0.242936562,0.136388165,-0.098969,0.308775031,-0.093651897,-0.191476555,0.010974219,-0.069385137,-0.146100522,-0.024100018,0.087260573,-0.175270301,-0.475088657,-0.015527329,0.025172903,-0.068835101,-0.111438158,0.412170329,0.077358773,0.194998312,0.029472075,0.375394464,-0.279250672,0.05515541,-0.087318906,0.111308993,-0.137012084,0.062803695,0.072547444,-0.132773809,-0.036558853,0.02544337,-0.025501442,-0.159773124,-0.059467956,0.032806467,0.117936966,0.12488283,-0.015461494,-0.151936154
